Sex,Occupation,EditorID,MinLevel,Compatible OMODs,Is NSFW?,Clothing Type
10,00000010010001010101,AR_JC1_Apron,0,OM_JC1_Apron1;OM_JC1_Apron2;OM_JC1_Apron3,0,Apron
10,10001010000110000010,AR_JC1_Bikini,0,,0,Swimsuit (One-piece)
10,11100111111111101100,AR_JC1_Bikini2,0,,0,Swimsuit (One-piece)
10,00011000000000000000,AR_JC1_Blooper,0,,0,Leotard
10,00001010000000001000,AR_JC1_Bra,0,OM_JC1_Bra1;OM_JC1_Bra2;OM_JC1_Bra3;OM_JC1_Bra4;OM_JC1_Bra5;OM_JC1_Bra6,0,Bra
10,00011000000000010001,AR_JC1_CereneArm,0,OM_JC1_CereneArm1;OM_JC1_CereneArm2;OM_JC1_CereneArm3;OM_JC1_CereneArm4;OM_JC1_CereneArm5;OM_JC1_CereneArm6;OM_JC1_CereneArm7,0,Sleeves
10,00011000000000010001,AR_JC1_CereneSuit,0,OM_JC1_CereneSuit1;OM_JC1_CereneSuit2;OM_JC1_CereneSuit3;OM_JC1_CereneSuit4;OM_JC1_CereneSuit5;OM_JC1_CereneSuit6;OM_JC1_CereneSuit7;OM_JC1_CereneSuit8,0,Jumpsuit (No Arms)
10,11111111111111111111,AR_JC1_Feet,0,OM_JC1_Feet1;OM_JC1_Feet2;OM_JC1_Feet3;OM_JC1_Feet4;OM_JC1_Feet5;OM_JC1_Feet6;OM_JC1_Feet7;OM_JC1_Feet8;OM_JC1_Feet9,0,Shoes w/Leggings
10,11111111111111111111,AR_JC1_Heels,0,OM_JC1_HeelsHeel1;OM_JC1_HeelsHeel2;OM_JC1_HeelsHeel3;OM_JC1_HeelsHeel4;OM_JC1_HeelsHeel5;OM_JC1_HeelsHeel6;OM_JC1_HeelsHeel7;OM_JC1_HeelsSides1;OM_JC1_HeelsSides2;OM_JC1_HeelsSides3;OM_JC1_HeelsSides4;OM_JC1_HeelsSides5;OM_JC1_HeelsSides6;OM_JC1_HeelsSides7;OM_JC1_HeelCap1;OM_JC1_HeelCap2;OM_JC1_HeelCap3;OM_JC1_HeelCap4;OM_JC1_HeelCap5;OM_JC1_HeelCap6;OM_JC1_HeelCap7;OM_JC1_HeelsTongue1;OM_JC1_HeelsTongue2;OM_JC1_HeelsTongue3;OM_JC1_HeelsTongue4;OM_JC1_HeelsTongue5;OM_JC1_HeelsTongue6;OM_JC1_HeelsTongue7;OM_JC1_HeelsLaces1;OM_JC1_HeelsLaces2;OM_JC1_HeelsLaces3;OM_JC1_HeelsLaces4;OM_JC1_HeelsLaces5;OM_JC1_HeelsLaces6;OM_JC1_HeelsLaces7,0,Shoes & Body
10,11111111111111111111,AR_JC1_HeelsFeet,0,OM_JC1_HeelsHeel1;OM_JC1_HeelsHeel2;OM_JC1_HeelsHeel3;OM_JC1_HeelsHeel4;OM_JC1_HeelsHeel5;OM_JC1_HeelsHeel6;OM_JC1_HeelsHeel7;OM_JC1_HeelsSides1;OM_JC1_HeelsSides2;OM_JC1_HeelsSides3;OM_JC1_HeelsSides4;OM_JC1_HeelsSides5;OM_JC1_HeelsSides6;OM_JC1_HeelsSides7;OM_JC1_HeelCap1;OM_JC1_HeelCap2;OM_JC1_HeelCap3;OM_JC1_HeelCap4;OM_JC1_HeelCap5;OM_JC1_HeelCap6;OM_JC1_HeelCap7;OM_JC1_HeelsTongue1;OM_JC1_HeelsTongue2;OM_JC1_HeelsTongue3;OM_JC1_HeelsTongue4;OM_JC1_HeelsTongue5;OM_JC1_HeelsTongue6;OM_JC1_HeelsTongue7;OM_JC1_HeelsLaces1;OM_JC1_HeelsLaces2;OM_JC1_HeelsLaces3;OM_JC1_HeelsLaces4;OM_JC1_HeelsLaces5;OM_JC1_HeelsLaces6;OM_JC1_HeelsLaces7;OM_JC1_FeetForHeels1;OM_JC1_FeetForHeels2;OM_JC1_FeetForHeels3;OM_JC1_FeetForHeels4;OM_JC1_FeetForHeels5;OM_JC1_FeetForHeels6;OM_JC1_FeetForHeels7;OM_JC1_FeetForHeels8;OM_JC1_FeetForHeels9,0,Shoes w/Leggings
10,11100111111011101000,AR_JC1_Jeggings,0,OM_JC1_Jeggings1;OM_JC1_Jeggings2;OM_JC1_Jeggings3;OM_JC1_Jeggings4;OM_JC1_Jeggings5;OM_JC1_Jeggings6;OM_JC1_Jeggings7,0,"Long Underpants (Legs, Pelvis Underwear)"
10,00011000000000000000,AR_JC1_NeoGloves,0,OM_JC1_NeoGloves1;OM_JC1_NeoGloves2;OM_JC1_NeoGloves3;OM_JC1_NeoGloves4;OM_JC1_NeoGloves5;OM_JC1_NeoGloves6;OM_JC1_NeoGloves7;OM_JC1_NeoGloves8,0,Gloves
10,00011000000000000000,AR_JC1_NeoNips,0,OM_JC1_NeoNips1;OM_JC1_NeoNips2;OM_JC1_NeoNips3;OM_JC1_NeoNips4;OM_JC1_NeoNips5;OM_JC1_NeoNips6;OM_JC1_NeoNips7;OM_JC1_NeoNips8,0,Bra
10,00011000000000000000,AR_JC1_NeoSuit,0,OM_JC1_NeoSuit1;OM_JC1_NeoSuit2;OM_JC1_NeoSuit3;OM_JC1_NeoSuit4;OM_JC1_NeoSuit5;OM_JC1_NeoSuit6;OM_JC1_NeoSuit7;OM_JC1_NeoSuit8,0,Jumpsuit (No Pelvis/Chest)
10,00011000000000000000,AR_JC1_NeoUndies,0,OM_JC1_NeoUndies1;OM_JC1_NeoUndies2;OM_JC1_NeoUndies3;OM_JC1_NeoUndies4;OM_JC1_NeoUndies5;OM_JC1_NeoUndies6;OM_JC1_NeoUndies7;OM_JC1_NeoUndies8,0,Panties/Briefs
10,00011000000000010001,AR_JC1_Onesies,0,OM_JC1_Onesies1;OM_JC1_Onesies2;OM_JC1_Onesies3;OM_JC1_Onesies4,0,"Jumpsuit (Arms, No Legs)"
10,10000010011001001000,AR_JC1_Onesies2,0,OM_JC1_Onesies21;OM_JC1_Onesies22,0,Tank Top w/Shorts (No Body)
10,00000010000101000010,AR_JC1_OpenBottoms,0,OM_JC1_OpenBottoms1;OM_JC1_OpenBottoms2;OM_JC1_OpenBottoms3;OM_JC1_OpenBottoms4;OM_JC1_OpenBottoms5;OM_JC1_OpenBottoms6,0,High Rise Underpants
10,11111111111111111111,AR_JC1_Panties,0,OM_JC1_Panties1;OM_JC1_Panties2;OM_JC1_Panties3;OM_JC1_Panties4;OM_JC1_Panties5;OM_JC1_Panties6;OM_JC1_Panties7;OM_JC1_Panties8,0,Panties/Briefs
10,11111111111111111111,AR_JC1_Panties2,0,OM_JC1_Panties21;OM_JC1_Panties22;OM_JC1_Panties23;OM_JC1_Panties24;OM_JC1_Panties25;OM_JC1_Panties26;OM_JC1_Panties27;OM_JC1_Panties28,0,Panties/Briefs
10,10011000000000000000,AR_JC1_Shirt,0,OM_JC1_Shirt1;OM_JC1_Shirt2;OM_JC1_Shirt3;OM_JC1_Shirt4;OM_JC1_Shirt5,0,Crop Top (No Sleeves)
10,10011000000000010001,AR_JC1_Shirt2,0,OM_JC1_Shirt21;OM_JC1_Shirt22;OM_JC1_Shirt23,0,Shirt (Tight)
10,10001010000000001000,AR_JC1_Shorts,0,OM_JC1_Shorts1;OM_JC1_Shorts2;OM_JC1_Shorts3;OM_JC1_Shorts4;OM_JC1_Shorts5;OM_JC1_Shorts6,0,Hotpants
10,00001010001110001010,AR_JC1_Skirt,0,,0,Hotpants
10,00001010000000001000,AR_JC1_Stockings,0,OM_JC1_Stockings1;OM_JC1_Stockings2;OM_JC1_StockingsRim1;OM_JC1_StockingsRim2;OM_JC1_StockingsRim3;OM_JC1_StockingsRim4,1,"Long Underpants (Legs, Pelvis Underwear)"
10,00011000000000010101,AR_JC1_Suit,0,OM_JC1_Suit1;OM_JC1_Suit2,0,Jumpsuit (Arms)
10,11100010000111000010,AR_JC1_Top1,0,OM_JC1_Top11;OM_JC1_Top12;OM_JC1_Top13;OM_JC1_Top14;OM_JC1_Top15;OM_JC1_Top16,0,Bra
10,00011000000000010001,AR_JC1_Top2,0,OM_JC1_Top21;OM_JC1_Top22;OM_JC1_Top23;OM_JC1_Top24;OM_JC1_Top25;OM_JC1_Top26;OM_JC1_Top27,0,Crop Top (Sleeves)
10,00000010011111000100,AR_JC1_Top3,0,OM_JC1_Top31;OM_JC1_Top32;OM_JC1_Top33,0,Bra
10,10000010011001000010,AR_JC1_Top4,0,OM_JC1_Top41;OM_JC1_Top42;OM_JC1_Top43;OM_JC1_Top44;OM_JC1_Top45;OM_JC1_Top46;OM_JC1_Top47,0,Crop Top (No Sleeves)
10,11111111111010101000,AR_JC1_Top5,0,OM_JC1_Top51;OM_JC1_Top52;OM_JC1_Top53;OM_JC1_Top54;OM_JC1_Top55,0,Bra
