Sex,Occupation,EditorID,MinLevel,Compatible OMODs,Is NSFW?
11,00000100000000000000,DT_GunnerAdvisorOutfit,0,,0
11,00000100000000000000,DT_GunnerAmmunitionCarrierOutfit,0,,0
11,00000100000000000000,DT_GunnerAssaultOutfit,0,,0
11,00000100000000000000,DT_GunnerBackpackAmmo,0,,0
11,00000100000000000000,DT_GunnerBackpackBH,0,,0
11,00000100000000000000,DT_GunnerBackpackDemo,0,,0
11,00000100000000000000,DT_GunnerBackpackEngineer,0,,0
11,00000100000000000000,DT_GunnerBackpackMedical,0,,0
11,00000100000000000000,DT_GunnerBackpackScout,0,,0
11,00000100000000000000,DT_GunnerBackpackSpecOpsStandard,0,,0
11,00000100000000000000,DT_GunnerBackpackSpecOpsTech,0,,0
11,00000100000000000000,DT_GunnerBackpackStandard,0,,0
11,00000100000000000000,DT_GunnerBackpackSupplies,0,,0
11,00000100000000000000,DT_GunnerBackpackTech,0,,0
11,00000100000000000000,DT_GunnerBalaclavaHeadset,0,,0
11,00000100000000000000,DT_GunnerBalaclavaHeadsetGoggles,0,,0
11,00000100000000000000,DT_GunnerBalaclavaHeadsetV2,0,,0
11,00000100000000000000,DT_GunnerBalaclavaHeadsetV2Goggles,0,,0
11,00000100000000000000,DT_GunnerBaseballCap,0,,0
11,00000100000000000000,DT_GunnerBaseballCapBackwards,0,,0
11,00000100000000000000,DT_GunnerBaseballCapBackwardsBalaclavaHeadset,0,,0
11,00000100000000000000,DT_GunnerBaseballCapBackwardsBalaclavaHeadsetGlasses,0,,0
11,00000100000000000000,DT_GunnerBaseballCapBackwardsGasmask,0,,0
11,00000100000000000000,DT_GunnerBaseballCapBackwardsGasmaskHeadset,0,,0
11,00000100000000000000,DT_GunnerBaseballCapBackwardsGasmaskHeadsetLH,0,,0
11,00000100000000000000,DT_GunnerBaseballCapBackwardsGasmaskLH,0,,0
11,00000100000000000000,DT_GunnerBaseballCapBackwardsHeadset,0,,0
11,00000100000000000000,DT_GunnerBaseballCapBackwardsHeadsetLH,0,,0
11,00000100000000000000,DT_GunnerBaseballCapBackwardsLH,0,,0
11,00000100000000000000,DT_GunnerBaseballCapBalaclava,0,,0
11,00000100000000000000,DT_GunnerBaseballCapBalaclavaBackwards,0,,0
11,00000100000000000000,DT_GunnerBaseballCapBalaclavaBackwardsGlasses,0,,0
11,00000100000000000000,DT_GunnerBaseballCapBalaclavaGlasses,0,,0
11,00000100000000000000,DT_GunnerBaseballCapBalaclavaHeadset,0,,0
11,00000100000000000000,DT_GunnerBaseballCapBalaclavaHeadsetGlasses,0,,0
11,00000100000000000000,DT_GunnerBaseballCapCM,0,,0
11,00000100000000000000,DT_GunnerBaseballCapGasmask,0,,0
11,00000100000000000000,DT_GunnerBaseballCapGasmaskHeadset,0,,0
11,00000100000000000000,DT_GunnerBaseballCapGasmaskHeadsetLH,0,,0
11,00000100000000000000,DT_GunnerBaseballCapGasmaskLH,0,,0
11,00000100000000000000,DT_GunnerBaseballCapHeadset,0,,0
11,00000100000000000000,DT_GunnerBaseballCapHeadsetCM,0,,0
11,00000100000000000000,DT_GunnerBaseballCapHeadsetLH,0,,0
11,00000100000000000000,DT_GunnerBaseballCapLH,0,,0
11,00000100000000000000,DT_GunnerBeanie,0,,0
11,00000100000000000000,DT_GunnerBeanieGasmask,0,,0
11,00000100000000000000,DT_GunnerBeanieGasmaskHeadset,0,,0
11,00000100000000000000,DT_GunnerBeanieHeadset,0,,0
11,00000100000000000000,DT_GunnerBeret,0,,0
11,00000100000000000000,DT_GunnerBeretCommon,0,,0
11,00000100000000000000,DT_GunnerBeretCommonGasmask,0,,0
11,00000100000000000000,DT_GunnerBeretGasmask,0,,0
11,00000100000000000000,DT_GunnerBHOutfit,0,,0
11,00000100000000000000,DT_GunnerBHOutfitV2,0,,0
11,00000100000000000000,DT_GunnerBoonieHat,0,,0
11,00000100000000000000,DT_GunnerBoonieHatGasmask,0,,0
11,00000100000000000000,DT_GunnerBreacherHelmet,0,,0
11,00000100000000000000,DT_GunnerBreacherOutfit,0,,0
11,00000100000000000000,DT_GunnerBrokerOutfit,0,,0
11,00000100000000000000,DT_GunnerCap,0,,0
11,00000100000000000000,DT_GunnerCapGasmask,0,,0
11,00000100000000000000,DT_GunnerCasualwearFlannelShirt,0,,0
11,00000100000000000000,DT_GunnerCasualwearHoodie,0,,0
11,00000100000000000000,DT_GunnerCasualwearHoodieSleeveless,0,,0
11,00000100000000000000,DT_GunnerCasualwearTShirt,0,,0
11,00000100000000000000,DT_GunnerCombatFatigues,0,,0
11,00000100000000000000,DT_GunnerCombatFatiguesCorporal,0,,0
11,00000100000000000000,DT_GunnerCombatFatiguesHeavyTrooper,0,,0
11,00000100000000000000,DT_GunnerCombatFatiguesLieutenant,0,,0
11,00000100000000000000,DT_GunnerCombatFatiguesPrivate,0,,0
11,00000100000000000000,DT_GunnerCombatFatiguesSergeant,0,,0
11,00000100000000000000,DT_GunnerCombatFatiguesTrooper,0,,0
11,00000100000000000000,DT_GunnerCombatFatiguesTrooperV2,0,,0
11,00000100000000000000,DT_GunnerCombatHelmet,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetBalaclava,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetBalaclavaGlasses,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetBalaclavaGoggles,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetBalaclavaGogglesUp,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetBalaclavaNVG,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetBalaclavaNVGUp,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetBandage,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetFaceMask,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetFaceMaskFatigues,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetFaceMaskGoggles,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetFaceMaskGogglesFatigues,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetFaceMaskGogglesTransparent,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetFaceMaskGogglesTransparentFatigues,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetFaceMaskGogglesUp,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetFaceMaskGogglesUpFatigues,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetGasMask,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetGoggles,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetGogglesTransparent,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetGogglesUp,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetGogglesV2,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetMask,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetMaskSkull,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetMaskV2,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetMaskV2Skull,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetNVG,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetNVGUp,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetRecon,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetReconMK2,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetThermal,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetThermalBalaclava,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetThermalBalaclavaUp,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetThermalUp,0,,0
11,00000100000000000000,DT_GunnerCombatHelmetVisor,0,,0
11,00000100000000000000,DT_GunnerCombatMask,0,,0
11,00000100000000000000,DT_GunnerCombatMaskSkull,0,,0
11,00000100000000000000,DT_GunnerCombatMaskSkullTransparent,0,,0
11,00000100000000000000,DT_GunnerCombatMaskTransparent,0,,0
11,00000100000000000000,DT_GunnerCombatOutfit,0,,0
11,00000100000000000000,DT_GunnerCombatOutfitCommander,0,,0
11,00000100000000000000,DT_GunnerCombatOutfitGrunt,0,,0
11,00000100000000000000,DT_GunnerCombatOutfitTrooper,0,,0
11,00000100000000000000,DT_GunnerConscriptHelmet,0,,0
11,00000100000000000000,DT_GunnerConscriptOutfit1,0,,0
11,00000100000000000000,DT_GunnerConscriptOutfit2,0,,0
11,00000100000000000000,DT_GunnerContractorOutfit,0,,0
11,00000100000000000000,DT_GunnerContractorOutfitV2,0,,0
11,00000100000000000000,DT_GunnerContractorOutfitV2HoodUp,0,,0
11,00000100000000000000,DT_GunnerContractorOutfitV2Sleeveless,0,,0
11,00000100000000000000,DT_GunnerContractorOutfitV2SleevelessHoodUp,0,,0
11,00000100000000000000,DT_GunnerContractorOutfitV3,0,,0
11,00000100000000000000,DT_GunnerContractorOutfitV3HoodUp,0,,0
11,00000100000000000000,DT_GunnerContractorOutfitV3Sleeveless,0,,0
11,00000100000000000000,DT_GunnerContractorOutfitV3SleevelessHoodUp,0,,0
11,00000100000000000000,DT_GunnerContractorOutfitV4,0,,0
11,00000100000000000000,DT_GunnerContractorOutfitV5,0,,0
11,00000100000000000000,DT_GunnerDemoOutfit,0,,0
11,00000100000000000000,DT_GunnerEnforcerHelmet,0,,0
11,00000100000000000000,DT_GunnerEnforcerHelmetGasmask,0,,0
11,00000100000000000000,DT_GunnerEnforcerHelmetGasmaskLowered,0,,0
11,00000100000000000000,DT_GunnerEnforcerHelmetLowered,0,,0
11,00000100000000000000,DT_GunnerEnforcerOutfit,0,,0
11,00000100000000000000,DT_GunnerEngineerOutfit,0,,0
11,00000100000000000000,DT_GunnerFaceMask,0,,0
11,00000100000000000000,DT_GunnerFaceMaskFatigues,0,,0
11,00000100000000000000,DT_GunnerFaceMaskLowered,0,,0
11,00000100000000000000,DT_GunnerFaceMaskLoweredFatigues,0,,0
11,00000100000000000000,DT_GunnerGasMask,0,,0
11,00000100000000000000,DT_GunnerGeneralUniform,0,,0
11,00000100000000000000,DT_GunnerGoggles,0,,0
11,00000100000000000000,DT_GunnerGogglesTransparent,0,,0
11,00000100000000000000,DT_GunnerHazmatSuit,0,,0
11,00000100000000000000,DT_GunnerHazmatSuitSkull,0,,0
