Sex,Occupation,EditorID,MinLevel,Compatible OMODs,Is NSFW?,Clothing Type
10,01100010100010101000,Ashara_AviatorCap_Black,0,,0,Hat (No Hair)
10,01100010100010101000,Ashara_AviatorCap_Brown,0,,0,Hat (No Hair)
10,01100010100010101000,Ashara_Belt_Black,0,,0,Belt
10,01100010100010101000,Ashara_Belt_Brown,0,,0,Belt
10,01100010100010101000,Ashara_Bracers_Black,0,,0,Bracers LR
10,01100010100010101000,Ashara_Bracers_Brown,0,,0,Bracers LR
10,01100010100010101000,Ashara_GarterLeft_Black,0,,0,Leg Holster/Straps L
10,01100010100010101000,Ashara_GarterLeft_Brown,0,,0,Leg Holster/Straps L
10,01100010100010101000,Ashara_GarterRight_Black,0,,0,Leg Holster/Straps R
10,01100010100010101000,Ashara_GarterRight_Brown,0,,0,Leg Holster/Straps R
10,01100010100010101000,Ashara_Googles_Black,0,,0,Eyewear
10,01100010100010101000,Ashara_Googles_Brown,0,,0,Eyewear
10,01100010100010101000,Ashara_Harness_Black,0,,0,Harness
10,01100010100010101000,Ashara_Harness_Brown,0,,0,Harness
10,01100010100010101000,Ashara_Jacket_Black,0,,0,Jacket (No Arms)
10,01100010100010101000,Ashara_Jacket_Brown,0,,0,Jacket (No Arms)
10,01100010100010101000,Ashara_Skirt_Black,0,,0,Skirt (Long)
10,01100010100010101000,Ashara_Skirt_Brown,0,,0,Skirt (Long)
10,01100010100010101000,Ashara_Steampunk_Black,0,,0,"Full Outfit (Shirt, Corset, Panties, Boots + BODY)"
10,01100010100010101000,Ashara_Steampunk_Brown,0,,0,"Full Outfit (Shirt, Corset, Panties, Boots + BODY)"
10,01100010100010101000,Ashara_Stockings_Black,0,,0,Leggings
10,01100010100010101000,Ashara_Stockings_Brown,0,,0,Leggings
