Sex,Occupation,EditorID,MinLevel,Compatible OMODs,Is NSFW?,Clothing Type
10,00000000010001010001,Vtaw_WD8Apron,0,OMOD_VtawWD8_Apron_Gold;OMOD_VtawWD8_Apron_Yellow;OMOD_VtawWD8_Apron_White;OMOD_VtawWD8_Apron_Violet;OMOD_VtawWD8_Apron_Red;OMOD_VtawWD8_Apron_PolkaDot;OMOD_VtawWD8_Apron_Pattern2;OMOD_VtawWD8_Apron_Pattern;OMOD_VtawWD8_Apron_Leather;OMOD_VtawWD8_Apron_Lace2;OMOD_VtawWD8_Apron_Lace;OMOD_VtawWD8_Apron_Dirt;OMOD_VtawWD8_Apron_HotPink;OMOD_VtawWD8_Apron_Hex;OMOD_VtawWD8_Apron_Cut;OMOD_VtawWD8_Apron_Camo;OMOD_VtawWD8_Apron_Booba;OMOD_VtawWD8_Apron_Black;OMOD_VtawWD8_Apron_Base,0,Apron
10,00000000010001010001,Vtaw_WD8ApronWide,0,OMOD_VtawWD8_Apron_Gold;OMOD_VtawWD8_Apron_Yellow;OMOD_VtawWD8_Apron_White;OMOD_VtawWD8_Apron_Violet;OMOD_VtawWD8_Apron_Red;OMOD_VtawWD8_Apron_PolkaDot;OMOD_VtawWD8_Apron_Pattern2;OMOD_VtawWD8_Apron_Pattern;OMOD_VtawWD8_Apron_Leather;OMOD_VtawWD8_Apron_Lace2;OMOD_VtawWD8_Apron_Lace;OMOD_VtawWD8_Apron_Dirt;OMOD_VtawWD8_Apron_HotPink;OMOD_VtawWD8_Apron_Hex;OMOD_VtawWD8_Apron_Cut;OMOD_VtawWD8_Apron_Camo;OMOD_VtawWD8_Apron_Booba;OMOD_VtawWD8_Apron_Black;OMOD_VtawWD8_Apron_Base,0,Apron
10,10001010000101001010,Vtaw_WD8ArisArmChains,0,,0,Bracelet
10,10001010000101001010,Vtaw_WD8ArisArmChainsRight,0,,0,Bracelet R
10,10001010000101001010,Vtaw_WD8ArisBlouse,0,OMOD_VtawWD8_Aris_Blouse_Cut2;OMOD_VtawWD8_Aris_Blouse_Cut;OMOD_VtawWD8_Aris_Blouse_Dmg;OMOD_VtawWD8_Aris_Blouse_Dirt;OMOD_VtawWD8_Aris_Blouse_Dva;OMOD_VtawWD8_Aris_Blouse_LeatherBlack;OMOD_VtawWD8_Aris_Blouse_LeatherBrown;OMOD_VtawWD8_Aris_Blouse_Wool;OMOD_VtawWD8_Aris_Blouse_Office2;OMOD_VtawWD8_Aris_Blouse_Office;OMOD_VtawWD8_Aris_Blouse_Stripes;OMOD_VtawWD8_Aris_Blouse_Leo;OMOD_VtawWD8_Aris_Blouse_PlaidBlack;OMOD_VtawWD8_Aris_Blouse_PlaidCream;OMOD_VtawWD8_Aris_Blouse_PlaidBlue;OMOD_VtawWD8_Aris_Blouse_PlaidRed;OMOD_VtawWD8_Aris_Blouse_White;OMOD_VtawWD8_Aris_Blouse_Black;OMOD_VtawWD8_Aris_Blouse_Violet;OMOD_VtawWD8_Aris_Blouse_Blue;OMOD_VtawWD8_Aris_Blouse_Yellow;OMOD_VtawWD8_Aris_Blouse_Pink;OMOD_VtawWD8_Aris_Blouse_Base,0,Crop Top (Sleeves)
10,10001010000101001010,Vtaw_WD8ArisBlouseV2,0,OMOD_VtawWD8_Aris_Blouse_Cut2;OMOD_VtawWD8_Aris_Blouse_Cut;OMOD_VtawWD8_Aris_Blouse_Dmg;OMOD_VtawWD8_Aris_Blouse_Dirt;OMOD_VtawWD8_Aris_Blouse_Dva;OMOD_VtawWD8_Aris_Blouse_LeatherBlack;OMOD_VtawWD8_Aris_Blouse_LeatherBrown;OMOD_VtawWD8_Aris_Blouse_Wool;OMOD_VtawWD8_Aris_Blouse_Office2;OMOD_VtawWD8_Aris_Blouse_Office;OMOD_VtawWD8_Aris_Blouse_Stripes;OMOD_VtawWD8_Aris_Blouse_Leo;OMOD_VtawWD8_Aris_Blouse_PlaidBlack;OMOD_VtawWD8_Aris_Blouse_PlaidCream;OMOD_VtawWD8_Aris_Blouse_PlaidBlue;OMOD_VtawWD8_Aris_Blouse_PlaidRed;OMOD_VtawWD8_Aris_Blouse_White;OMOD_VtawWD8_Aris_Blouse_Black;OMOD_VtawWD8_Aris_Blouse_Violet;OMOD_VtawWD8_Aris_Blouse_Blue;OMOD_VtawWD8_Aris_Blouse_Yellow;OMOD_VtawWD8_Aris_Blouse_Pink;OMOD_VtawWD8_Aris_Blouse_Base,0,Crop Top (Sleeves)
10,10001010000101001010,Vtaw_WD8ArisCorset,0,OMOD_VtawWD8_Aris_Corset_Dirt;OMOD_VtawWD8_Aris_Corset_Gold;OMOD_VtawWD8_Aris_Corset_Lace3;OMOD_VtawWD8_Aris_Corset_Lace2;OMOD_VtawWD8_Aris_Corset_Lace;OMOD_VtawWD8_Aris_Corset_LatexBlack;OMOD_VtawWD8_Aris_Corset_Reptile;OMOD_VtawWD8_Aris_Corset_White;OMOD_VtawWD8_Aris_Corset_Black;OMOD_VtawWD8_Aris_Corset_Red;OMOD_VtawWD8_Aris_Corset_Base2;OMOD_VtawWD8_Aris_Corset_Base,0,Waist Wrap
10,10001010000101001010,Vtaw_WD8ArisCorsetV2,0,OMOD_VtawWD8_Aris_Corset_Dirt;OMOD_VtawWD8_Aris_Corset_Gold;OMOD_VtawWD8_Aris_Corset_Lace3;OMOD_VtawWD8_Aris_Corset_Lace2;OMOD_VtawWD8_Aris_Corset_Lace;OMOD_VtawWD8_Aris_Corset_LatexBlack;OMOD_VtawWD8_Aris_Corset_Reptile;OMOD_VtawWD8_Aris_Corset_White;OMOD_VtawWD8_Aris_Corset_Black;OMOD_VtawWD8_Aris_Corset_Red;OMOD_VtawWD8_Aris_Corset_Base2;OMOD_VtawWD8_Aris_Corset_Base,0,Waist Wrap
10,10001010000101001010,Vtaw_WD8ArisGlasses,0,,0,Eyewear
10,10001010000101001010,Vtaw_WD8ArisGlassesM2,0,,0,Eyewear
