Sex,Occupation,EditorID,MinLevel,Compatible OMODs,Is NSFW?,Clothing Type
10,00000010011010001010,Vtaw_WD6AccBellyChain,0,,0,Waist Wrap
10,00000010011010001010,Vtaw_WD6AccBellyChain3,0,,0,Waist Wrap
10,00000010011010001010,Vtaw_WD6AccBellyChain3V2,0,,0,Waist Wrap
10,00000010011010001010,Vtaw_WD6AccBellyChainV2,0,,0,Waist Wrap
10,00000010011010001010,Vtaw_WD6AccBraceletsArms,0,,0,Arm Band R
10,00000010011010001010,Vtaw_WD6AccBraceletsLegs,0,,0,Anklet
10,00000010011010001010,Vtaw_WD6AccChains,0,,0,Necklace
10,00000010011010001010,Vtaw_WD6AccChainsV2,0,,0,Necklace
10,00000010011010001010,Vtaw_WD6AccChoker,0,,0,Necklace
10,00000010011010001010,Vtaw_WD6AccLipAll,0,,0,"Jewelry, Lips"
10,00000010011010001010,Vtaw_WD6AccLipAllV2,0,,0,"Jewelry, Lips"
10,00000010011010001010,Vtaw_WD6AccLipLeft,0,,0,"Jewelry, Lips"
10,00000010011010001010,Vtaw_WD6AccLipLeftV2,0,,0,"Jewelry, Lips"
10,00000010011010001010,Vtaw_WD6AccLipM,0,,0,"Jewelry, Lips"
10,00000010011010001010,Vtaw_WD6AccLipMV2,0,,0,"Jewelry, Lips"
10,00000010011010001010,Vtaw_WD6AccLipRight,0,,0,"Jewelry, Lips"
10,00000010011010001010,Vtaw_WD6AccLipRightV2,0,,0,"Jewelry, Lips"
10,00000010011010001010,Vtaw_WD6AccNecklase,0,,0,Necklace
10,00000010011010001010,Vtaw_WD6AccNecklase2,0,,0,Necklace
10,00000010011010001010,Vtaw_WD6AccNecklaseV2,0,,0,Necklace
10,00000010011010001010,Vtaw_WD6AccNoseL,0,,0,"Jewelry, Nose"
10,00000010011010001010,Vtaw_WD6AccNoseLV2,0,,0,"Jewelry, Nose"
10,00000010011010001010,Vtaw_WD6AccNoseM,0,,0,"Jewelry, Nose"
10,00000010011010001010,Vtaw_WD6AccNoseMV2,0,,0,"Jewelry, Nose"
10,00000010011010001010,Vtaw_WD6AccNoseR,0,,0,"Jewelry, Nose"
10,00000010011010001010,Vtaw_WD6AccNoseRV2,0,,0,"Jewelry, Nose"
10,00000010011010001010,Vtaw_WD6AccPiercingNavel,0,,0,"Jewelry, Abdomen"
10,00000010011010001010,Vtaw_WD6AccPiercingNavel2,0,,0,"Jewelry, Abdomen"
10,00000010011010001010,Vtaw_WD6AccPiercingNavel3,0,,0,"Jewelry, Abdomen"
10,00000010011010001010,Vtaw_WD6AccPiercingNipple,0,,0,"Jewelry, Chest"
10,00000010011010001010,Vtaw_WD6AccPiercingNipple2,0,,0,"Jewelry, Chest"
10,00000010011010001010,Vtaw_WD6AccPiercingNipple2V2,0,,0,"Jewelry, Chest"
10,00000010011010001010,Vtaw_WD6AccPiercingNipple3,0,,0,"Jewelry, Chest"
10,00000010011010001010,Vtaw_WD6AccPiercingNippleChain,0,,0,"Jewelry, Chest"
10,00000010011010001010,Vtaw_WD6AccPiercingNippleRope,0,,0,"Jewelry, Chest"
10,00000010011010001010,Vtaw_WD6AccPiercingVagina,0,,0,"Jewelry, Pelvis"
10,00000010011010001010,Vtaw_WD6AccPiercingVagina2,0,,0,"Jewelry, Pelvis"
10,11111111111011101010,Vtaw_WD6ArmCovers,0,OMOD_VtawWD6_ArmCovers_LaceWhite;OMOD_VtawWD6_ArmCovers_White;OMOD_VtawWD6_ArmCovers_Vault;OMOD_VtawWD6_ArmCovers_Silver;OMOD_VtawWD6_ArmCovers_Leather;OMOD_VtawWD6_ArmCovers_Knit;OMOD_VtawWD6_ArmCovers_LaceDark;OMOD_VtawWD6_ArmCovers_Base,0,Arm Band LR
10,11111111111011101010,Vtaw_WD6BodySuit,0,OMOD_VtawWD6_BodySuit_Vault;OMOD_VtawWD6_BodySuit_Translucent4;OMOD_VtawWD6_BodySuit_Translucent3;OMOD_VtawWD6_BodySuit_Sport4;OMOD_VtawWD6_BodySuit_Sport3;OMOD_VtawWD6_BodySuit_Sport2;OMOD_VtawWD6_BodySuit_Sport;OMOD_VtawWD6_BodySuit_Leather;OMOD_VtawWD6_BodySuit_Purple;OMOD_VtawWD6_BodySuit_White;OMOD_VtawWD6_BodySuit_Blue;OMOD_VtawWD6_BodySuit_Green;OMOD_VtawWD6_BodySuit_Red;OMOD_VtawWD6_BodySuit_Translucent2;OMOD_VtawWD6_BodySuit_Latex;OMOD_VtawWD6_BodySuit_Translucent;OMOD_VtawWD6_BodySuit_Base,0,Jumpsuit (Arms)
10,11111111111011101010,Vtaw_WD6Corset,0,OMOD_VtawWD6_Corset_White;OMOD_VtawWD6_Corset_TR;OMOD_VtawWD6_Corset_Red;OMOD_VtawWD6_Corset_Base,0,Corset
10,11111111111011101010,Vtaw_WD6Corset2,0,,0,Corset
10,11111111111011101010,Vtaw_WD6Corset2V2,0,,0,Corset
10,11111111111011101010,Vtaw_WD6Corset2V3,0,,0,Corset
10,11111111111011101010,Vtaw_WD6Corset2V4,0,,0,Corset
10,11111111111011101010,Vtaw_WD6CorsetV2,0,OMOD_VtawWD6_Corset_White;OMOD_VtawWD6_Corset_TR;OMOD_VtawWD6_Corset_Red;OMOD_VtawWD6_Corset_Base,0,Corset
10,11111111111011101010,Vtaw_WD6CorsetV3,0,OMOD_VtawWD6_Corset_White;OMOD_VtawWD6_Corset_TR;OMOD_VtawWD6_Corset_Red;OMOD_VtawWD6_Corset_Base,0,Corset
10,11111111111011101010,Vtaw_WD6Dress,0,OMOD_VtawWD6_Dress_Base;OMOD_VtawWD6_Dress_Blue;OMOD_VtawWD6_Dress_BnW;OMOD_VtawWD6_Dress_Cyber;OMOD_VtawWD6_Dress_Leather;OMOD_VtawWD6_Dress_Red;OMOD_VtawWD6_Dress_Transparent;OMOD_VtawWD6_Dress_Transparent2;OMOD_VtawWD6_Dress_White,0,Minidress
10,11111111111011101010,Vtaw_WD6Dress2,0,OMOD_VtawWD6_Dress2_Fabric;OMOD_VtawWD6_Dress2_Fur;OMOD_VtawWD6_Dress2_Wool;OMOD_VtawWD6_Dress2_Metal;OMOD_VtawWD6_Dress2_White;OMOD_VtawWD6_Dress2_Transparent;OMOD_VtawWD6_Dress2_Red;OMOD_VtawWD6_Dress2_Purple;OMOD_VtawWD6_Dress2_Leather;OMOD_VtawWD6_Dress2_Green;OMOD_VtawWD6_Dress2_Blue;OMOD_VtawWD6_Dress2_Base,0,Minidress
10,11111111111011101010,Vtaw_WD6DressV2,0,OMOD_VtawWD6_Dress_Base;OMOD_VtawWD6_Dress_Blue;OMOD_VtawWD6_Dress_BnW;OMOD_VtawWD6_Dress_Cyber;OMOD_VtawWD6_Dress_Leather;OMOD_VtawWD6_Dress_Red;OMOD_VtawWD6_Dress_Transparent;OMOD_VtawWD6_Dress_Transparent2;OMOD_VtawWD6_Dress_White,0,Minidress
10,11111111111011101010,Vtaw_WD6DressV3,0,OMOD_VtawWD6_Dress_Base;OMOD_VtawWD6_Dress_Blue;OMOD_VtawWD6_Dress_BnW;OMOD_VtawWD6_Dress_Cyber;OMOD_VtawWD6_Dress_Leather;OMOD_VtawWD6_Dress_Red;OMOD_VtawWD6_Dress_Transparent;OMOD_VtawWD6_Dress_Transparent2;OMOD_VtawWD6_Dress_White,0,Minidress
10,11111111111011101010,Vtaw_WD6Gloves,0,OMOD_VtawWD6_Gloves_White;OMOD_VtawWD6_Gloves_Brown;OMOD_VtawWD6_Gloves_Base;OMOD_VtawWD6_Gloves_Gray;OMOD_VtawWD6_Gloves_Pink,0,Gloves
10,10001110011011001010,Vtaw_WD6Harness,0,,0,Harness
10,10001110011011001010,Vtaw_WD6Harness2,0,,0,Harness
10,10001110011011001010,Vtaw_WD6Harness2Pistols,0,,0,Harness
10,10001110011011001010,Vtaw_WD6Headband,0,OMOD_VtawWD6_HeadBand_Red;OMOD_VtawWD6_HeadBand_Black;OMOD_VtawWD6_HeadBand_Base,0,Hat (Hair)
10,11111111111011101010,Vtaw_WD6HighHeels,0,OMOD_VtawWD6_HighHeels_White;OMOD_VtawWD6_HighHeels_Vault;OMOD_VtawWD6_HighHeels_Red;OMOD_VtawWD6_HighHeels_Brown;OMOD_VtawWD6_HighHeels_Base;OMOD_VtawWD6_HighHeels_Pink,0,
10,11111111111011101010,Vtaw_WD6HighHeelsV2,0,OMOD_VtawWD6_HighHeels_White;OMOD_VtawWD6_HighHeels_Vault;OMOD_VtawWD6_HighHeels_Red;OMOD_VtawWD6_HighHeels_Brown;OMOD_VtawWD6_HighHeels_Base;OMOD_VtawWD6_HighHeels_Pink,0,
10,10001110011011001010,Vtaw_WD6HolsterBothSides,0,,0,Leg Holster/Straps LR
10,10001110011011001010,Vtaw_WD6HolsterLeftSide,0,,0,Leg Holster/Straps L
