Sex,Occupation,EditorID,MinLevel,Compatible OMODs,Is NSFW?,Clothing Type
10,10011000000000000000,Vtaw_WD72BArms,0,OMOD_Vtaw_2BArms_White;OMOD_Vtaw_2BArms_Base,0,Arm Band LR
10,10011000000000000000,Vtaw_WD72BBlindfold,0,OMOD_Vtaw_2BGloves_White;OMOD_Vtaw_2BGloves_Base,0,Eyewear
10,10011000000000000000,Vtaw_WD72BBottom,0,OMOD_Vtaw_2BPants_White;OMOD_Vtaw_2BPants_Base,0,Swimsuit (One-piece)
10,10011000000000000000,Vtaw_WD72BBottomOpen,0,OMOD_Vtaw_2BPants_White;OMOD_Vtaw_2BPants_Base,0,Swimsuit (One-piece)
10,10011000000000000000,Vtaw_WD72BDressGloves,0,OMOD_Vtaw_2BDressGloves_White;OMOD_Vtaw_2BDressGloves_Base,0,Gloves
10,10011000000000000000,Vtaw_WD72BDressPanty,0,OMOD_Vtaw_2BDressPanties_White;OMOD_Vtaw_2BDressPanties_Pink;OMOD_Vtaw_2BDressPanties_LatexWhite;OMOD_Vtaw_2BDressPanties_LatexBlack;OMOD_Vtaw_2BDressPanties_Base,0,Panties/Briefs
10,10011000000000000000,Vtaw_WD72BDressSkirt,0,OMOD_Vtaw_2BDressSkirt_BaseWhite;OMOD_Vtaw_2BDressSkirt_Base;OMOD_Vtaw_2BDressSkirt_WhiteOrnaments;OMOD_Vtaw_2BDressSkirt_PinkOrnaments;OMOD_Vtaw_2BDressSkirt_LatexWhite;OMOD_Vtaw_2BDressSkirt_LatexBlack;OMOD_Vtaw_2BDressSkirt_BlackOrn,0,Miniskirt
10,10011000000000000000,Vtaw_WD72BDressTop,0,OMOD_Vtaw_2BDressTop_White;OMOD_Vtaw_2BDressTop_Pink;OMOD_Vtaw_2BDressTop_LatexWhite;OMOD_Vtaw_2BDressTop_LatexBlack;OMOD_Vtaw_2BDressTop_Base,0,Crop Top (No Sleeves)
10,10011000000000000000,Vtaw_WD72BGloves,0,OMOD_Vtaw_2BGloves_White;OMOD_Vtaw_2BGloves_Base,0,
10,10011000000000000000,Vtaw_WD72BShoes,0,OMOD_Vtaw_2BShoes_White;OMOD_Vtaw_2BShoes_Base,0,
10,10011000000000000000,Vtaw_WD72BShoesNoArms,0,OMOD_Vtaw_2BShoes_White;OMOD_Vtaw_2BShoes_Base,0,
10,10011000000000000000,Vtaw_WD72BSkirt,0,OMOD_Vtaw_2BSkirt_White;OMOD_Vtaw_2BSkirt_Base,0,Miniskirt
10,10011000000000000000,Vtaw_WD72BSkirtPhysics,0,OMOD_Vtaw_2BSkirt_White;OMOD_Vtaw_2BSkirt_Base,0,Miniskirt
10,10011000000000000000,Vtaw_WD72BTop,0,OMOD_Vtaw_2BTop_White;OMOD_Vtaw_2BTop_Base,0,Crop Top (No Sleeves)
10,10011000000000000000,Vtaw_WD72BTopNoOrnaments,0,OMOD_Vtaw_2BTop_White;OMOD_Vtaw_2BTop_Base,0,Crop Top (No Sleeves)
10,10011000000000000000,Vtaw_WD72BTopOpen,0,OMOD_Vtaw_2BTop_White;OMOD_Vtaw_2BTop_Base,0,Crop Top (No Sleeves)
10,10011000000000000000,Vtaw_WD72BTopOpen1Side,0,OMOD_Vtaw_2BTop_White;OMOD_Vtaw_2BTop_Base,0,Crop Top (No Sleeves)
10,00001010001111001010,Vtaw_WD7BikiniPanties,0,OMOD_Vtaw_Bikini_White;OMOD_Vtaw_Bikini_SciFi;OMOD_Vtaw_Bikini_Royal;OMOD_Vtaw_Bikini_Red;OMOD_Vtaw_Bikini_Leather;OMOD_Vtaw_Bikini_Cow;OMOD_Vtaw_Bikini_PolkaDot;OMOD_Vtaw_Bikini_Dva2;OMOD_Vtaw_Bikini_Dva;OMOD_Vtaw_Bikini_Dragon;OMOD_Vtaw_Bikini_Cyber;OMOD_Vtaw_Bikini_Camo;OMOD_Vtaw_Bikini_Gold;OMOD_Vtaw_Bikini_Beach;OMOD_Vtaw_Bikini_BlackTr;OMOD_Vtaw_Bikini_Black;OMOD_Vtaw_Bikini_Base;OMOD_Vtaw_Bikini_Vault,0,Panties/Briefs
10,00001010001111001010,Vtaw_WD7BikiniTop,0,OMOD_Vtaw_Bikini_White;OMOD_Vtaw_Bikini_SciFi;OMOD_Vtaw_Bikini_Royal;OMOD_Vtaw_Bikini_Red;OMOD_Vtaw_Bikini_Leather;OMOD_Vtaw_Bikini_Cow;OMOD_Vtaw_Bikini_PolkaDot;OMOD_Vtaw_Bikini_Dva2;OMOD_Vtaw_Bikini_Dva;OMOD_Vtaw_Bikini_Dragon;OMOD_Vtaw_Bikini_Cyber;OMOD_Vtaw_Bikini_Camo;OMOD_Vtaw_Bikini_Gold;OMOD_Vtaw_Bikini_Beach;OMOD_Vtaw_Bikini_BlackTr;OMOD_Vtaw_Bikini_Black;OMOD_Vtaw_Bikini_Base;OMOD_Vtaw_Bikini_Vault,0,Bra
10,01101111111010101000,Vtaw_WD7BlackCatBoots,0,OMOD_Vtaw_BlackcatBoots_Red;OMOD_Vtaw_BlackcatBoots_Old;OMOD_Vtaw_BlackcatBoots_Green;OMOD_Vtaw_BlackcatBoots_Gold;OMOD_Vtaw_BlackcatBoots_Brown;OMOD_Vtaw_BlackcatBoots_Blue;OMOD_Vtaw_BlackcatBoots_Base;OMOD_Vtaw_BlackcatBoots_Pink;OMOD_Vtaw_BlackcatBoots_Leo;OMOD_Vtaw_BlackcatBoots_Cow,0,
10,01101111111010101000,Vtaw_WD7BlackCatBootsNoFur,0,OMOD_Vtaw_BlackcatBoots_Red;OMOD_Vtaw_BlackcatBoots_Old;OMOD_Vtaw_BlackcatBoots_Green;OMOD_Vtaw_BlackcatBoots_Gold;OMOD_Vtaw_BlackcatBoots_Brown;OMOD_Vtaw_BlackcatBoots_Blue;OMOD_Vtaw_BlackcatBoots_Base;OMOD_Vtaw_BlackcatBoots_Pink;OMOD_Vtaw_BlackcatBoots_Leo;OMOD_Vtaw_BlackcatBoots_Cow,0,
10,01101111111010101000,Vtaw_WD7BlackCatGloves,0,OMOD_Vtaw_BlackcatGloves_Red;OMOD_Vtaw_BlackcatGloves_Old;OMOD_Vtaw_BlackcatGloves_Green;OMOD_Vtaw_BlackcatGloves_Gold;OMOD_Vtaw_BlackcatGloves_Brown;OMOD_Vtaw_BlackcatGloves_Blue;OMOD_Vtaw_BlackcatGloves_Base;OMOD_Vtaw_BlackcatGloves_Pink;OMOD_Vtaw_BlackcatGloves_Leo;OMOD_Vtaw_BlackcatGloves_Cow,0,Gloves
10,01101111111010101000,Vtaw_WD7BlackCatMask,0,OMOD_Vtaw_BlackcatMask_Red;OMOD_Vtaw_BlackcatMask_Old;OMOD_Vtaw_BlackcatMask_Green;OMOD_Vtaw_BlackcatMask_Gold;OMOD_Vtaw_BlackcatMask_Brown;OMOD_Vtaw_BlackcatMask_Blue;OMOD_Vtaw_BlackcatMask_Base;OMOD_Vtaw_BlackcatMask_Pink;OMOD_Vtaw_BlackcatMask_Leo;OMOD_Vtaw_BlackcatMask_Cow,0,Face Mask
10,01101111111010101000,Vtaw_WD7BlackCatPants,0,OMOD_Vtaw_BlackcatPant_Red;OMOD_Vtaw_BlackcatPant_Old;OMOD_Vtaw_BlackcatPant_Green;OMOD_Vtaw_BlackcatPant_Gold;OMOD_Vtaw_BlackcatPant_Brown;OMOD_Vtaw_BlackcatPant_Blue;OMOD_Vtaw_BlackcatPant_Base;OMOD_Vtaw_BlackcatPant_Pink;OMOD_Vtaw_BlackcatPant_Leo;OMOD_Vtaw_BlackcatPant_Cow,0,Panties/Briefs
10,01101111111010101000,Vtaw_WD7BlackCatTop,0,OMOD_Vtaw_BlackcatTop_Red;OMOD_Vtaw_BlackcatTop_Old;OMOD_Vtaw_BlackcatTop_Green;OMOD_Vtaw_BlackcatTop_Gold;OMOD_Vtaw_BlackcatTop_Brown;OMOD_Vtaw_BlackcatTop_Blue;OMOD_Vtaw_BlackcatTop_Base;OMOD_Vtaw_BlackcatTop_Pink;OMOD_Vtaw_BlackcatTop_Leo;OMOD_Vtaw_BlackcatTop_Cow,0,Blouse
10,01101111111010101000,Vtaw_WD7BlackCatTopV2,0,OMOD_Vtaw_BlackcatTop_Red;OMOD_Vtaw_BlackcatTop_Old;OMOD_Vtaw_BlackcatTop_Green;OMOD_Vtaw_BlackcatTop_Gold;OMOD_Vtaw_BlackcatTop_Brown;OMOD_Vtaw_BlackcatTop_Blue;OMOD_Vtaw_BlackcatTop_Base;OMOD_Vtaw_BlackcatTop_Pink;OMOD_Vtaw_BlackcatTop_Leo;OMOD_Vtaw_BlackcatTop_Cow,0,Blouse
10,11101010011111001010,Vtaw_WD7CasualDress,0,OMOD_Vtaw_CasualDress_Vault;OMOD_Vtaw_CasualDress_Mesh;OMOD_Vtaw_CasualDress_PolkaDot;OMOD_Vtaw_CasualDress_PatternGrey;OMOD_Vtaw_CasualDress_PatternWeb;OMOD_Vtaw_CasualDress_PatternSilk;OMOD_Vtaw_CasualDress_PatternOrnaments;OMOD_Vtaw_CasualDress_PatternBlue;OMOD_Vtaw_CasualDress_Leather;OMOD_Vtaw_CasualDress_Lace;OMOD_Vtaw_CasualDress_Dragon;OMOD_Vtaw_CasualDress_White;OMOD_Vtaw_CasualDress_Turquoise;OMOD_Vtaw_CasualDress_Spruce;OMOD_Vtaw_CasualDress_Pink;OMOD_Vtaw_CasualDress_Maple;OMOD_Vtaw_CasualDress_Lime;OMOD_Vtaw_CasualDress_CrimsonRed;OMOD_Vtaw_CasualDress_Black;OMOD_Vtaw_CasualDress_Base,0,Minidress
10,00001010011111001010,Vtaw_WD7CorsetPanties,0,OMOD_Vtaw_CorsetPanty_White;OMOD_Vtaw_CorsetPanty_Turquoise;OMOD_Vtaw_CorsetPanty_Silver;OMOD_Vtaw_CorsetPanty_Red;OMOD_Vtaw_CorsetPanty_PurpleText;OMOD_Vtaw_CorsetPanty_Pink;OMOD_Vtaw_CorsetPanty_Leo;OMOD_Vtaw_CorsetPanty_Heart;OMOD_Vtaw_CorsetPanty_Gold;OMOD_Vtaw_CorsetPanty_Disco;OMOD_Vtaw_CorsetPanty_Cow;OMOD_Vtaw_CorsetPanty_Base,0,Panties/Briefs
10,00001010011111001010,Vtaw_WD7CorsetPantiesV2,0,OMOD_Vtaw_CorsetPanty_White;OMOD_Vtaw_CorsetPanty_Turquoise;OMOD_Vtaw_CorsetPanty_Silver;OMOD_Vtaw_CorsetPanty_Red;OMOD_Vtaw_CorsetPanty_PurpleText;OMOD_Vtaw_CorsetPanty_Pink;OMOD_Vtaw_CorsetPanty_Leo;OMOD_Vtaw_CorsetPanty_Heart;OMOD_Vtaw_CorsetPanty_Gold;OMOD_Vtaw_CorsetPanty_Disco;OMOD_Vtaw_CorsetPanty_Cow;OMOD_Vtaw_CorsetPanty_Base,0,Panties/Briefs
10,00001010011111001010,Vtaw_WD7CorsetPantiesV3,0,OMOD_Vtaw_CorsetPanty_White;OMOD_Vtaw_CorsetPanty_Turquoise;OMOD_Vtaw_CorsetPanty_Silver;OMOD_Vtaw_CorsetPanty_Red;OMOD_Vtaw_CorsetPanty_PurpleText;OMOD_Vtaw_CorsetPanty_Pink;OMOD_Vtaw_CorsetPanty_Leo;OMOD_Vtaw_CorsetPanty_Heart;OMOD_Vtaw_CorsetPanty_Gold;OMOD_Vtaw_CorsetPanty_Disco;OMOD_Vtaw_CorsetPanty_Cow;OMOD_Vtaw_CorsetPanty_Base,0,Panties/Briefs
