Sex,Occupation,EditorID,MinLevel,Compatible OMODs,Is NSFW?,Clothing Type
01,01100101000010101000,RR MGS Snake Def Belt,0,,0,Belt
01,01100101000010101000,RR MGS Snake Def BeltStraps,0,,0,Belt
01,01100101000010101000,RR MGS Snake Def BeltStraps2,0,,0,Belt
01,01100101000010101000,RR MGS Snake Def Boots,0,,0,Shoes (No Body)
01,01100101000010101000,RR MGS Snake Def Codec,0,,0,Necklace
01,01100101000010101000,RR MGS Snake Def Eye Patch,0,,0,Eyewear
01,01100101000010101000,RR MGS Snake Def Gloves,0,,0,Gloves
01,01100101000010101000,RR MGS Snake Def Pants,0,,0,Long Pants (Underwear Hidden)
01,01100101000010101000,RR MGS Snake Def Shirt,0,,0,T-Shirt
01,01100101000010101000,RR MGS Snake Def ShirtCollar,0,,0,T-Shirt
01,01100101000010101000,RR MGS Snake Def Sleeves,0,,0,Sleeves (Outer/Armor)
