Sex , Occupation           , Form ID; Form ID; Form ID
10  , 11111111111111101010 , DE00084F
10  , 11111111111111101010 , DE00087B
10  , 11111111111111101010 , DE00087C
10  , 11111111111111101010 , DE00087A
10  , 11111111111111101010 , DE00087D
10  , 11111111111111101010 , DE000880
10  , 11111111111111101010 , DE00088D
10  , 11111111111111101010 , DE00087F
10  , 11111111111111101010 , DE000890
10  , 11111111111111101010 , DE00088F
10  , 11111111111111101010 , DE000881
10  , 11111111111111101010 , DE000898
10  , 11111111111111101010 , DE000882
10  , 11111111111111101010 , DE000883
10  , 11111111111111101010 , DE000884
10  , 11111111111111101010 , DE000885
10  , 11111111111111101010 , DE000886
10  , 11111111111111101010 , DE000887
10  , 11111111111111101010 , DE000896
10  , 11111111111111101010 , DE000888
10  , 11111111111111101010 , DE000889
10  , 11111111111111101010 , DE00088A
10  , 11111111111111101010 , DE00088B
10  , 11111111111111101010 , DE00088C
10  , 11111111111111101010 , DE00087E;DE000882 # boots for pants with pants 1
10  , 11111111111111101010 , DE00087E;DE000883 # boots for pants with pants 2
10  , 11111111111111101010 , DE000894;DE000890 # harness bottom for jacket with jacket closed
10  , 11111111111111101010 , DE000894;DE00088F # harness bottom for jacket with jacket open
10  , 11111111111111101010 , DE000893;DE000890 # harness top for jacket with jacket closed
10  , 11111111111111101010 , DE000893;DE00088F # harness top for jacket with jacket open
10  , 11111111111111101010 , DE000894;DE000893;DE000890 # harness bottom & top for jacket with jacket closed
10  , 11111111111111101010 , DE000894;DE000893;DE00088F # harness bottom & top for jacket with jacket open
