Sex , Occupation           , Form ID; Form ID; Form ID
# body jewelry and accessories
10  , 10001110011011001010 , 7D009B72
10  , 10001110011011001010 , 7D009B76
10  , 10001110011011001010 , 7D00A341
10  , 10001110011011001010 , 7D009B74
10  , 10001110011011001010 , 7D009B6E
10  , 10001110011011001010 , 7D009B6F
10  , 10001110011011001010 , 7D00A31D
10  , 10001110011011001010 , 7D00A31F
10  , 10001110011011001010 , 7D009B6C
10  , 10001110011011001010 , 7D00E88B
10  , 10001110011011001010 , 7D00AAE9
10  , 10001110011011001010 , 7D00BACB
10  , 10001110011011001010 , 7D00CA0C
10  , 10001110011011001010 , 7D00AAEC
10  , 10001110011011001010 , 7D00E0E9
10  , 10001110011011001010 , 7D00E0ED
10  , 10001110011011001010 , 7D00E0EB
10  , 10001110011011001010 , 7D00D94A
10  , 10001110011011001010 , 7D001F43
10  , 10001110011011001010 , 7D001F49
10  , 10001110011011001010 , 7D001F47
10  , 10001110011011001010 , 7D001F4B
10  , 10001110011011001010 , 7D001F5B
10  , 10001110011011001010 , 7D001F5D
10  , 10001110011011001010 , 7D001F45
10  , 10001110011011001010 , 7D001F4D
10  , 10001110011011001010 , 7D001F5F
10  , 10001110011011001010 , 7D001F61
10  , 10001110011011001010 , 7D001F63
10  , 10001110011011001010 , 7D001F65
10  , 10001110011011001010 , 7D00A317
10  , 10001110011011001010 , 7D00A321
10  , 10001110011011001010 , 7D00A319
10  , 10001110011011001010 , 7D001F51
10  , 10001110011011001010 , 7D001F53
10  , 10001110011011001010 , 7D001F57
10  , 10001110011011001010 , 7D001F59
10  , 10001110011011001010 , 7D001F4F
10  , 10001110011011001010 , 7D001F55
10  , 10001110011011001010 , 7D00A323
10  , 10001110011011001010 , 7D00A325
10  , 10001110011011001010 , 7D00A327
10  , 10001110011011001010 , 7D00A329
10  , 10001110011011001010 , 7D00A32B
10  , 10001110011011001010 , 7D00A32D
10  , 10001110011011001010 , 7D00A32F
10  , 10001110011011001010 , 7D00A347
10  , 10001110011011001010 , 7D00A343
10  , 10001110011011001010 , 7D00A331
10  , 10001110011011001010 , 7D00A333
# generic outfit parts
10  , 11111111111011101010 , 7D00F027
10  , 11111111111011101010 , 7D00267D
10  , 11111111111011101010 , 7D00267B
10  , 11111111111011101010 , 7D002716
10  , 11111111111011101010 , 7D002F00
10  , 11111111111011101010 , 7D00BABF
10  , 11111111111011101010 , 7D00BAC1
10  , 11111111111011101010 , 7D00BAC3
10  , 11111111111011101010 , 7D00BAC8
10  , 11111111111011101010 , 7D0036B2
10  , 11111111111011101010 , 7D0036B4
10  , 11111111111011101010 , 7D0035C2
10  , 11111111111011101010 , 7D001F0D
10  , 11111111111011101010 , 7D0026C2
10  , 11111111111011101010 , 7D0026C4
10  , 11111111111011101010 , 7D00E88B
10  , 11111111111011101010 , 7D00CA06
10  , 11111111111011101010 , 7D00D1AE
10  , 11111111111011101010 , 7D008C2B
10  , 11111111111011101010 , 7D0093C7
10  , 11111111111011101010 , 7D0093C9
10  , 11111111111011101010 , 7D00CA09
10  , 11111111111011101010 , 7D006D65
10  , 11111111111011101010 , 7D00C267
10  , 11111111111011101010 , 7D00C269
10  , 11111111111011101010 , 7D007CA0
10  , 11111111111011101010 , 7D007501
10  , 11111111111011101010 , 7D007504
10  , 11111111111011101010 , 7D002E20
10  , 11111111111011101010 , 7D00F02A
10  , 11111111111011101010 , 7D001737
10  , 11111111111011101010 , 7D00848F
10  , 11111111111011101010 , 7D00B323
10  , 11111111111011101010 , 7D005C48
10  , 11111111111011101010 , 7D001761
10  , 11111111111011101010 , 7D00642E
10  , 11111111111011101010 , 7D00644B
10  , 11111111111011101010 , 7D001F34
10  , 11111111111011101010 , 7D00173A
10  , 11111111111011101010 , 7D001EDA
10  , 11111111111011101010 , 7D001EDC
10  , 11111111111011101010 , 7D002EFD
10  , 11111111111011101010 , 7D002F03
10  , 11111111111011101010 , 7D005CF7
10  , 11111111111011101010 , 7D005CFA
10  , 11111111111011101010 , 7D0065C1
10  , 11111111111011101010 , 7D00AAE3
10  , 11111111111011101010 , 7D00AAE5
10  , 11111111111011101010 , 7D002681
10  , 11111111111011101010 , 7D002E1D
10  , 11111111111011101010 , 7D002E23
10  , 11111111111011101010 , 7D002E25
10  , 11111111111011101010 , 7D000F9B
10  , 11111111111011101010 , 7D001ED6
10  , 11111111111011101010 , 7D001ED8
# Nico
10  , 10000010011000001010 , 7D005550
10  , 10000010011000001010 , 7D005553
10  , 10000010011000001010 , 7D0093CB
10  , 10000010011000001010 , 7D0093CD
10  , 10000010011000001010 , 7D004611
10  , 10000010011000001010 , 7D004DAE
10  , 10000010011000001010 , 7D004DB0
10  , 10000010011000001010 , 7D003E73
10  , 10000010011000001010 , 7D0036AF
10  , 10000010011000001010 , 7D005556
# TR
10  , 11111010101011001000 , 7D004577
10  , 11111010101011001000 , 7D0054AD
10  , 11111010101011001000 , 7D00CA0F
10  , 11111010101011001000 , 7D003DDB
10  , 11111010101011001000 , 7D003617
10  , 11111010101011001000 , 7D00175B
10  , 11111010101011001000 , 7D002E70
10  , 11111010101011001000 , 7D003620
10  , 11111010101011001000 , 7D002E6D
